book_id,video_id,frame_index,time_sec,instance_id,segment_id,score,x1,y1,x2,y2,shelf_center_x,shelf_x1,shelf_x2,match_cost,quality_score,crop_path,mask_path
000_book_0238,000,99,33.00,4,0,0.8219,813,110,834,541,6986.3091,6975.8091,6996.8091,,0.8072,crops/000099_004.jpg,masks/000099_004.png
000_book_0238,000,100,33.33,3,0,0.7840,736,123,770,552,6987.6933,6970.6933,7004.6933,-0.1982,0.8294,crops/000100_003.jpg,masks/000100_003.png
000_book_0238,000,101,33.67,3,0,0.8064,673,153,717,572,6990.9526,6968.9526,7012.9526,-0.1729,0.8003,crops/000101_003.jpg,masks/000101_003.png
000_book_0238,000,102,34.00,3,0,0.8464,628,180,678,592,6992.7086,6967.7086,7017.7086,-0.2006,0.7605,crops/000102_003.jpg,masks/000102_003.png
000_book_0238,000,103,34.33,3,0,0.8284,594,198,646,597,6995.3204,6969.3204,7021.3204,-0.3456,0.8758,crops/000103_003.jpg,masks/000103_003.png
000_book_0238,000,104,34.67,3,0,0.8393,569,190,621,579,6997.1943,6971.1943,7023.1943,-0.3941,0.8755,crops/000104_003.jpg,masks/000104_003.png
000_book_0238,000,105,35.00,3,0,0.8268,525,172,582,567,6997.5800,6969.0800,7026.0800,-0.4658,0.8722,crops/000105_003.jpg,masks/000105_003.png
000_book_0238,000,106,35.33,3,0,0.8077,463,155,527,559,6996.7295,6964.7295,7028.7295,-0.3889,0.6758,crops/000106_003.jpg,masks/000106_003.png
000_book_0238,000,107,35.67,3,0,0.7737,373,158,444,566,6994.2007,6958.7007,7029.7007,-0.2854,0.6452,crops/000107_003.jpg,masks/000107_003.png
000_book_0238,000,108,36.00,3,0,0.7877,290,194,375,604,6997.5345,6955.0345,7040.0345,-0.2656,0.6816,crops/000108_003.jpg,masks/000108_003.png
000_book_0238,000,109,36.33,2,0,0.7824,194,180,299,588,6989.5519,6937.0519,7042.0519,-0.1781,0.7220,crops/000109_002.jpg,masks/000109_002.png
000_book_0238,000,110,36.67,1,0,0.7634,128,178,225,579,6991.9779,6943.4779,7040.4779,-0.3341,0.2899,crops/000110_001.jpg,masks/000110_001.png
000_book_0239,000,97,32.33,10,0,0.9027,1038,106,1107,548,7010.7304,6976.2304,7045.2304,,0.6609,crops/000097_010.jpg,masks/000097_010.png
000_book_0239,000,98,32.67,9,0,0.8918,918,107,962,542,7010.2577,6988.2577,7032.2577,-0.2059,0.7013,crops/000098_009.jpg,masks/000098_009.png
000_book_0240,000,99,33.00,5,0,0.8934,832,108,857,543,7007.3091,6994.8091,7019.8091,,0.8355,crops/000099_005.jpg,masks/000099_005.png
000_book_0240,000,100,33.33,4,0,0.8605,759,122,789,553,7008.6933,6993.6933,7023.6933,-0.4081,0.8391,crops/000100_004.jpg,masks/000100_004.png
000_book_0240,000,101,33.67,4,0,0.8703,695,153,735,574,7010.9526,6990.9526,7030.9526,-0.2499,0.8076,crops/000101_004.jpg,masks/000101_004.png
000_book_0240,000,102,34.00,4,0,0.8633,649,180,695,594,7011.7086,6988.7086,7034.7086,-0.2019,0.7583,crops/000102_004.jpg,masks/000102_004.png
000_book_0240,000,103,34.33,4,0,0.8447,613,197,664,600,7013.8204,6988.3204,7039.3204,-0.3214,0.8787,crops/000103_004.jpg,masks/000103_004.png
000_book_0240,000,104,34.67,4,0,0.8432,588,190,638,582,7015.1943,6990.1943,7040.1943,-0.4023,0.8729,crops/000104_004.jpg,masks/000104_004.png
000_book_0240,000,105,35.00,4,0,0.8166,543,171,598,569,7014.5800,6987.0800,7042.0800,-0.4918,0.8685,crops/000105_004.jpg,masks/000105_004.png
000_book_0240,000,106,35.33,4,0,0.7745,481,154,544,560,7014.2295,6982.7295,7045.7295,-0.3848,0.6775,crops/000106_004.jpg,masks/000106_004.png
000_book_0240,000,107,35.67,4,0,0.7375,390,157,463,572,7012.2007,6975.7007,7048.7007,-0.2618,0.6503,crops/000107_004.jpg,masks/000107_004.png
000_book_0240,000,108,36.00,4,0,0.7604,306,192,392,610,7014.0345,6971.0345,7057.0345,-0.2609,0.6838,crops/000108_004.jpg,masks/000108_004.png
000_book_0240,000,109,36.33,3,0,0.7749,216,179,307,588,7004.5519,6959.0519,7050.0519,-0.2557,0.7391,crops/000109_003.jpg,masks/000109_003.png
000_book_0240,000,110,36.67,3,0,0.7718,154,177,251,578,7017.9779,6969.4779,7066.4779,-0.2629,0.7346,crops/000110_003.jpg,masks/000110_003.png
000_book_0241,000,98,32.67,10,0,0.8832,938,110,983,543,7030.7577,7008.2577,7053.2577,,0.7024,crops/000098_010.jpg,masks/000098_010.png
000_book_0241,000,99,33.00,6,0,0.8657,852,110,879,543,7028.3091,7014.8091,7041.8091,-0.1605,0.8333,crops/000099_006.jpg,masks/000099_006.png
000_book_0241,000,100,33.33,5,0,0.8534,780,123,806,555,7027.6933,7014.6933,7040.6933,-0.3049,0.8276,crops/000100_005.jpg,masks/000100_005.png
000_book_0241,000,101,33.67,5,0,0.8855,715,154,753,575,7029.9526,7010.9526,7048.9526,-0.2828,0.7906,crops/000101_005.jpg,masks/000101_005.png
000_book_0241,000,102,34.00,5,0,0.8472,669,180,714,595,7031.2086,7008.7086,7053.7086,-0.1457,0.7553,crops/000102_005.jpg,masks/000102_005.png
000_book_0241,000,103,34.33,5,0,0.8376,633,199,681,601,7032.3204,7008.3204,7056.3204,-0.3319,0.8698,crops/000103_005.jpg,masks/000103_005.png
000_book_0241,000,104,34.67,5,0,0.8504,605,192,656,583,7032.6943,7007.1943,7058.1943,-0.4219,0.8766,crops/000104_005.jpg,masks/000104_005.png
000_book_0241,000,105,35.00,5,0,0.8157,562,172,615,570,7032.5800,7006.0800,7059.0800,-0.4842,0.8746,crops/000105_005.jpg,masks/000105_005.png
000_book_0241,000,106,35.33,5,0,0.8135,500,155,561,561,7032.2295,7001.7295,7062.7295,-0.3978,0.6952,crops/000106_005.jpg,masks/000106_005.png
000_book_0241,000,107,35.67,5,0,0.8118,408,159,482,574,7030.7007,6993.7007,7067.7007,-0.2432,0.6792,crops/000107_005.jpg,masks/000107_005.png
000_book_0241,000,108,36.00,5,0,0.7729,326,196,410,610,7033.0345,6991.0345,7075.0345,-0.2644,0.6948,crops/000108_005.jpg,masks/000108_005.png
000_book_0241,000,109,36.33,5,0,0.7904,250,182,344,595,7040.0519,6993.0519,7087.0519,-0.2593,0.7612,crops/000109_005.jpg,masks/000109_005.png
000_book_0241,000,110,36.67,4,0,0.7266,169,176,266,581,7032.9779,6984.4779,7081.4779,-0.3619,0.7347,crops/000110_004.jpg,masks/000110_004.png
000_book_0241,000,111,37.00,2,0,0.6719,128,174,224,572,7059.3060,7011.3060,7107.3060,0.0056,0.2964,crops/000111_002.jpg,masks/000111_002.png
000_book_0242,000,96,32.00,12,0,0.6902,1200,178,1270,552,7045.8572,7010.8572,7080.8572,,0.1428,crops/000096_012.jpg,masks/000096_012.png
000_book_0242,000,97,32.33,11,0,0.8583,1077,164,1138,547,7045.7304,7015.2304,7076.2304,-0.4156,0.6109,crops/000097_011.jpg,masks/000097_011.png
000_book_0242,000,98,32.67,11,0,0.8408,957,165,998,541,7047.7577,7027.2577,7068.2577,-0.1789,0.6750,crops/000098_011.jpg,masks/000098_011.png
000_book_0243,000,99,33.00,7,0,0.8468,870,166,896,542,7045.8091,7032.8091,7058.8091,,0.8176,crops/000099_007.jpg,masks/000099_007.png
000_book_0243,000,100,33.33,6,0,0.8327,801,178,823,552,7046.6933,7035.6933,7057.6933,-0.4175,0.8052,crops/000100_006.jpg,masks/000100_006.png
000_book_0243,000,101,33.67,6,0,0.7809,738,207,769,573,7049.4526,7033.9526,7064.9526,-0.3060,0.7608,crops/000101_006.jpg,masks/000101_006.png
000_book_0243,000,102,34.00,6,0,0.7159,692,233,729,593,7050.2086,7031.7086,7068.7086,-0.1893,0.7207,crops/000102_006.jpg,masks/000102_006.png
000_book_0243,000,103,34.33,6,0,0.7435,656,249,696,598,7051.3204,7031.3204,7071.3204,-0.3006,0.8157,crops/000103_006.jpg,masks/000103_006.png
000_book_0243,000,104,34.67,6,0,0.7551,629,239,669,580,7051.1943,7031.1943,7071.1943,-0.4266,0.8168,crops/000104_006.jpg,masks/000104_006.png
000_book_0243,000,105,35.00,6,0,0.7529,586,222,630,569,7052.0800,7030.0800,7074.0800,-0.4660,0.8255,crops/000105_006.jpg,masks/000105_006.png
000_book_0243,000,106,35.33,6,0,0.7057,526,207,577,560,7053.2295,7027.7295,7078.7295,-0.3317,0.6440,crops/000106_006.jpg,masks/000106_006.png
000_book_0243,000,107,35.67,6,0,0.7398,439,212,498,572,7054.2007,7024.7007,7083.7007,-0.2778,0.6158,crops/000107_006.jpg,masks/000107_006.png
000_book_0243,000,108,36.00,6,0,0.7166,357,248,425,608,7056.0345,7022.0345,7090.0345,-0.2610,0.6310,crops/000108_006.jpg,masks/000108_006.png
000_book_0243,000,109,36.33,6,0,0.7390,282,233,359,593,7063.5519,7025.0519,7102.0519,-0.2269,0.7170,crops/000109_006.jpg,masks/000109_006.png
000_book_0243,000,110,36.67,5,0,0.7539,188,179,286,585,7052.4779,7003.4779,7101.4779,0.0154,0.7501,crops/000110_005.jpg,masks/000110_005.png
000_book_0243,000,111,37.00,1,0,0.5938,128,215,209,568,7051.8060,7011.3060,7092.3060,-0.1977,0.2446,crops/000111_001.jpg,masks/000111_001.png
000_book_0244,000,97,32.33,12,0,0.8623,1093,105,1163,546,7066.2304,7031.2304,7101.2304,,0.6445,crops/000097_012.jpg,masks/000097_012.png
000_book_0244,000,98,32.67,12,0,0.8913,973,106,1020,540,7066.7577,7043.2577,7090.2577,-0.2507,0.6930,crops/000098_012.jpg,masks/000098_012.png
000_book_0245,000,99,33.00,8,0,0.8902,887,107,917,541,7064.8091,7049.8091,7079.8091,,0.8470,crops/000099_008.jpg,masks/000099_008.png
000_book_0245,000,100,33.33,7,0,0.8784,820,121,839,551,7064.1933,7054.6933,7073.6933,-0.2275,0.8163,crops/000100_007.jpg,masks/000100_007.png
000_book_0245,000,101,33.67,7,0,0.8497,756,151,785,571,7066.4526,7051.9526,7080.9526,-0.3875,0.7575,crops/000101_007.jpg,masks/000101_007.png
000_book_0245,000,102,34.00,7,0,0.8120,708,179,745,591,7066.2086,7047.7086,7084.7086,-0.3204,0.7372,crops/000102_007.jpg,masks/000102_007.png
000_book_0245,000,103,34.33,7,0,0.8225,671,197,712,597,7066.8204,7046.3204,7087.3204,-0.2761,0.8494,crops/000103_007.jpg,masks/000103_007.png
000_book_0245,000,104,34.67,7,0,0.7890,643,189,685,580,7066.1943,7045.1943,7087.1943,-0.4355,0.8412,crops/000104_007.jpg,masks/000104_007.png
000_book_0245,000,105,35.00,7,0,0.7786,600,171,645,567,7066.5800,7044.0800,7089.0800,-0.4872,0.8466,crops/000105_007.jpg,masks/000105_007.png
000_book_0245,000,106,35.33,7,0,0.7533,539,154,591,558,7066.7295,7040.7295,7092.7295,-0.3769,0.6689,crops/000106_007.jpg,masks/000106_007.png
000_book_0245,000,107,35.67,7,0,0.7601,449,157,513,570,7066.7007,7034.7007,7098.7007,-0.2533,0.6505,crops/000107_007.jpg,masks/000107_007.png
000_book_0245,000,108,36.00,7,0,0.7127,367,193,440,607,7068.5345,7032.0345,7105.0345,-0.2373,0.6657,crops/000108_007.jpg,masks/000108_007.png
000_book_0245,000,109,36.33,7,0,0.7269,291,179,374,592,7075.5519,7034.0519,7117.0519,-0.2478,0.7549,crops/000109_007.jpg,masks/000109_007.png
000_book_0245,000,110,36.67,6,0,0.7442,220,230,301,583,7075.9779,7035.4779,7116.4779,-0.1053,0.7254,crops/000110_006.jpg,masks/000110_006.png
000_book_0245,000,111,37.00,3,0,0.7612,139,177,242,574,7073.8060,7022.3060,7125.3060,-0.3128,0.3333,crops/000111_003.jpg,masks/000111_003.png
000_book_0246,000,100,33.33,8,0,0.8785,838,122,863,552,7085.1933,7072.6933,7097.6933,,0.7986,crops/000100_008.jpg,masks/000100_008.png
000_book_0246,000,101,33.67,8,0,0.8748,774,153,803,572,7084.4526,7069.9526,7098.9526,-0.4274,0.7144,crops/000101_008.jpg,masks/000101_008.png
000_book_0246,000,102,34.00,8,0,0.8127,726,180,762,592,7083.7086,7065.7086,7101.7086,-0.3145,0.7086,crops/000102_008.jpg,masks/000102_008.png
000_book_0246,000,103,34.33,8,0,0.8300,688,198,728,597,7083.3204,7063.3204,7103.3204,-0.2759,0.8379,crops/000103_008.jpg,masks/000103_008.png
000_book_0246,000,104,34.67,8,0,0.7674,659,190,700,580,7081.6943,7061.1943,7102.1943,-0.4035,0.8333,crops/000104_008.jpg,masks/000104_008.png
000_book_0246,000,105,35.00,8,0,0.7871,616,172,662,568,7083.0800,7060.0800,7106.0800,-0.4343,0.8510,crops/000105_008.jpg,masks/000105_008.png
000_book_0246,000,106,35.33,8,0,0.7632,556,155,608,560,7083.7295,7057.7295,7109.7295,-0.3679,0.6843,crops/000106_008.jpg,masks/000106_008.png
000_book_0246,000,107,35.67,8,0,0.7486,467,159,528,572,7083.2007,7052.7007,7113.7007,-0.3083,0.6581,crops/000107_008.jpg,masks/000107_008.png
000_book_0246,000,108,36.00,8,0,0.7108,384,195,457,608,7085.5345,7049.0345,7122.0345,-0.2386,0.6757,crops/000108_008.jpg,masks/000108_008.png
000_book_0246,000,109,36.33,8,0,0.7163,306,180,389,593,7090.5519,7049.0519,7132.0519,-0.2286,0.7616,crops/000109_008.jpg,masks/000109_008.png
000_book_0246,000,110,36.67,7,0,0.6948,227,176,315,581,7086.4779,7042.4779,7130.4779,-0.3755,0.7467,crops/000110_007.jpg,masks/000110_007.png
000_book_0246,000,111,37.00,4,0,0.7416,172,226,257,573,7097.8060,7055.3060,7140.3060,-0.1182,0.7412,crops/000111_004.jpg,masks/000111_004.png
000_book_0247,000,97,32.33,13,0,0.8760,1111,107,1190,547,7088.7304,7049.2304,7128.2304,,0.6711,crops/000097_013.jpg,masks/000097_013.png
000_book_0247,000,98,32.67,13,0,0.8562,988,108,1044,541,7086.2577,7058.2577,7114.2577,-0.2527,0.6909,crops/000098_013.jpg,masks/000098_013.png
000_book_0247,000,99,33.00,9,0,0.8859,903,108,940,542,7084.3091,7065.8091,7102.8091,-0.1150,0.8633,crops/000099_009.jpg,masks/000099_009.png
000_book_0248,000,100,33.33,9,0,0.8340,858,161,881,556,7104.1933,7092.6933,7115.6933,,0.6948,crops/000100_009.jpg,masks/000100_009.png
000_book_0248,000,101,33.67,9,0,0.8310,797,190,820,576,7104.4526,7092.9526,7115.9526,-0.5314,0.6677,crops/000101_009.jpg,masks/000101_009.png
000_book_0248,000,102,34.00,9,0,0.8033,749,218,779,596,7103.7086,7088.7086,7118.7086,-0.3308,0.6505,crops/000102_009.jpg,masks/000102_009.png
000_book_0248,000,103,34.33,9,0,0.7503,711,234,745,602,7103.3204,7086.3204,7120.3204,-0.2362,0.7652,crops/000103_009.jpg,masks/000103_009.png
000_book_0248,000,104,34.67,9,0,0.7280,682,225,717,584,7101.6943,7084.1943,7119.1943,-0.3749,0.7720,crops/000104_009.jpg,masks/000104_009.png
000_book_0248,000,105,35.00,9,0,0.7411,639,207,678,572,7102.5800,7083.0800,7122.0800,-0.4278,0.7947,crops/000105_009.jpg,masks/000105_009.png
000_book_0248,000,106,35.33,9,0,0.6945,579,192,624,563,7103.2295,7080.7295,7125.7295,-0.3578,0.6343,crops/000106_009.jpg,masks/000106_009.png
000_book_0248,000,107,35.67,9,0,0.7338,491,197,546,576,7104.2007,7076.7007,7131.7007,-0.2491,0.6284,crops/000107_009.jpg,masks/000107_009.png
000_book_0248,000,108,36.00,9,0,0.7036,408,234,473,610,7105.5345,7073.0345,7138.0345,-0.2159,0.6443,crops/000108_009.jpg,masks/000108_009.png
000_book_0248,000,109,36.33,9,0,0.6300,333,219,406,596,7112.5519,7076.0519,7149.0519,-0.2294,0.7057,crops/000109_009.jpg,masks/000109_009.png
000_book_0248,000,110,36.67,8,0,0.6883,243,178,330,582,7101.9779,7058.4779,7145.4779,-0.0779,0.7501,crops/000110_008.jpg,masks/000110_008.png
000_book_0248,000,111,37.00,5,0,0.6914,178,174,271,571,7107.8060,7061.3060,7154.3060,-0.1778,0.7484,crops/000111_005.jpg,masks/000111_005.png
000_book_0248,000,112,37.33,1,0,0.6815,128,228,215,568,7113.2216,7069.7216,7156.7216,-0.1145,0.3262,crops/000112_001.jpg,masks/000112_001.png
000_book_0249,000,97,32.33,14,0,0.8152,1132,147,1205,551,7106.7304,7070.2304,7143.2304,,0.6312,crops/000097_014.jpg,masks/000097_014.png
000_book_0249,000,98,32.67,14,0,0.7816,1009,148,1061,545,7105.2577,7079.2577,7131.2577,-0.2746,0.6453,crops/000098_014.jpg,masks/000098_014.png
000_book_0249,000,99,33.00,10,0,0.8007,923,148,958,545,7103.3091,7085.8091,7120.8091,-0.1178,0.8296,crops/000099_010.jpg,masks/000099_010.png
000_book_0249,000,100,33.33,10,0,0.9088,876,120,904,554,7124.6933,7110.6933,7138.6933,0.3501,0.7823,crops/000100_010.jpg,masks/000100_010.png
000_book_0249,000,101,33.67,10,0,0.8712,815,150,839,574,7122.9526,7110.9526,7134.9526,0.2560,0.7188,crops/000101_010.jpg,masks/000101_010.png
000_book_0249,000,102,34.00,10,0,0.8824,766,178,798,595,7121.7086,7105.7086,7137.7086,-0.3126,0.7013,crops/000102_010.jpg,masks/000102_010.png
000_book_0249,000,103,34.33,10,0,0.8612,727,196,763,601,7120.3204,7102.3204,7138.3204,-0.2776,0.8147,crops/000103_010.jpg,masks/000103_010.png
000_book_0249,000,104,34.67,10,0,0.8335,697,188,735,583,7118.1943,7099.1943,7137.1943,-0.3366,0.8169,crops/000104_010.jpg,masks/000104_010.png
000_book_0249,000,105,35.00,10,0,0.8501,653,170,695,570,7118.0800,7097.0800,7139.0800,-0.3999,0.8175,crops/000105_010.jpg,masks/000105_010.png
000_book_0249,000,106,35.33,10,0,0.8456,592,154,641,562,7118.2295,7093.7295,7142.7295,-0.3605,0.6806,crops/000106_010.jpg,masks/000106_010.png
000_book_0249,000,107,35.67,10,0,0.8213,503,156,563,574,7118.7007,7088.7007,7148.7007,-0.2486,0.6680,crops/000107_010.jpg,masks/000107_010.png
000_book_0249,000,108,36.00,10,0,0.8406,421,194,492,610,7121.5345,7086.0345,7157.0345,-0.2074,0.6887,crops/000108_010.jpg,masks/000108_010.png
000_book_0249,000,109,36.33,10,0,0.7998,343,179,424,597,7126.5519,7086.0519,7167.0519,-0.2407,0.7448,crops/000109_010.jpg,masks/000109_010.png
000_book_0249,000,110,36.67,9,0,0.6251,268,215,347,586,7122.9779,7083.4779,7162.4779,-0.2710,0.7044,crops/000110_009.jpg,masks/000110_009.png
000_book_0249,000,111,37.00,6,0,0.7195,194,176,285,572,7122.8060,7077.3060,7168.3060,-0.3580,0.7629,crops/000111_006.jpg,masks/000111_006.png
000_book_0249,000,112,37.33,2,0,0.7269,133,176,231,567,7123.7216,7074.7216,7172.7216,-0.3316,0.3516,crops/000112_002.jpg,masks/000112_002.png
000_book_0250,000,97,32.33,15,0,0.8613,1151,105,1237,550,7132.2304,7089.2304,7175.2304,,0.6727,crops/000097_015.jpg,masks/000097_015.png
000_book_0250,000,98,32.67,15,0,0.8981,1028,106,1089,543,7128.7577,7098.2577,7159.2577,-0.2432,0.7048,crops/000098_015.jpg,masks/000098_015.png
000_book_0250,000,99,33.00,11,0,0.8706,941,107,983,543,7124.8091,7103.8091,7145.8091,-0.0982,0.8724,crops/000099_011.jpg,masks/000099_011.png
000_book_0251,000,100,33.33,11,0,0.8768,895,115,927,555,7145.6933,7129.6933,7161.6933,,0.7305,crops/000100_011.jpg,masks/000100_011.png
000_book_0251,000,101,33.67,11,0,0.8452,837,146,860,575,7144.4526,7132.9526,7155.9526,-0.2872,0.6684,crops/000101_011.jpg,masks/000101_011.png
000_book_0251,000,102,34.00,11,0,0.8573,788,174,818,596,7142.7086,7127.7086,7157.7086,-0.4078,0.6374,crops/000102_011.jpg,masks/000102_011.png
000_book_0251,000,103,34.33,11,0,0.8462,748,193,781,601,7139.8204,7123.3204,7156.3204,-0.3317,0.7543,crops/000103_011.jpg,masks/000103_011.png
000_book_0251,000,104,34.67,11,0,0.7682,717,185,751,583,7136.1943,7119.1943,7153.1943,-0.2446,0.7407,crops/000104_011.jpg,masks/000104_011.png
000_book_0251,000,105,35.00,11,0,0.7833,674,167,712,571,7137.0800,7118.0800,7156.0800,-0.4091,0.7476,crops/000105_011.jpg,masks/000105_011.png
000_book_0251,000,106,35.33,11,0,0.7854,612,150,658,563,7136.7295,7113.7295,7159.7295,-0.3580,0.6391,crops/000106_011.jpg,masks/000106_011.png
000_book_0251,000,107,35.67,11,0,0.8415,525,155,581,576,7138.7007,7110.7007,7166.7007,-0.2246,0.6486,crops/000107_011.jpg,masks/000107_011.png
000_book_0251,000,108,36.00,11,0,0.8030,442,192,509,610,7140.5345,7107.0345,7174.0345,-0.1967,0.6567,crops/000108_011.jpg,masks/000108_011.png
000_book_0251,000,109,36.33,11,0,0.7743,364,177,441,598,7145.5519,7107.0519,7184.0519,-0.2317,0.7122,crops/000109_011.jpg,masks/000109_011.png
000_book_0251,000,110,36.67,10,0,0.7799,278,177,363,586,7135.9779,7093.4779,7178.4779,-0.2992,0.7434,crops/000110_010.jpg,masks/000110_010.png
000_book_0251,000,111,37.00,7,0,0.6698,218,213,301,576,7142.8060,7101.3060,7184.3060,-0.2368,0.7129,crops/000111_007.jpg,masks/000111_007.png
000_book_0251,000,112,37.33,3,0,0.7351,147,178,243,568,7136.7216,7088.7216,7184.7216,-0.3155,0.7759,crops/000112_003.jpg,masks/000112_003.png
000_book_0252,000,97,32.33,16,0,0.8330,1172,102,1262,550,7155.2304,7110.2304,7200.2304,,0.2486,crops/000097_016.jpg,masks/000097_016.png
000_book_0252,000,98,32.67,16,0,0.8539,1047,101,1112,544,7149.7577,7117.2577,7182.2577,-0.2278,0.6892,crops/000098_016.jpg,masks/000098_016.png
000_book_0252,000,99,33.00,12,0,0.8370,960,103,1005,544,7145.3091,7122.8091,7167.8091,-0.0889,0.8727,crops/000099_012.jpg,masks/000099_012.png
000_book_0253,000,97,32.33,17,0,0.8129,1191,104,1271,553,7169.2304,7129.2304,7209.2304,,0.2432,crops/000097_017.jpg,masks/000097_017.png
000_book_0253,000,98,32.67,17,0,0.9259,1067,104,1147,546,7177.2577,7137.2577,7217.2577,-0.3586,0.7241,crops/000098_017.jpg,masks/000098_017.png
000_book_0253,000,99,33.00,13,0,0.9171,979,104,1040,546,7172.3091,7141.8091,7202.8091,-0.3457,0.9335,crops/000099_013.jpg,masks/000099_013.png
000_book_0253,000,100,33.33,12,0,0.9183,915,117,961,557,7172.6933,7149.6933,7195.6933,-0.2339,0.7253,crops/000100_012.jpg,masks/000100_012.png
000_book_0253,000,101,33.67,12,0,0.9189,857,148,893,578,7170.9526,7152.9526,7188.9526,-0.1629,0.6935,crops/000101_012.jpg,masks/000101_012.png
000_book_0253,000,102,34.00,12,0,0.9038,809,175,843,597,7165.7086,7148.7086,7182.7086,-0.2120,0.6211,crops/000102_012.jpg,masks/000102_012.png
000_book_0253,000,103,34.33,12,0,0.9026,768,194,806,603,7162.3204,7143.3204,7181.3204,-0.2884,0.7424,crops/000103_012.jpg,masks/000103_012.png
000_book_0253,000,104,34.67,12,0,0.8955,735,186,776,586,7157.6943,7137.1943,7178.1943,-0.2090,0.7507,crops/000104_012.jpg,masks/000104_012.png
000_book_0253,000,105,35.00,12,0,0.8985,693,168,736,574,7158.5800,7137.0800,7180.0800,-0.3992,0.7301,crops/000105_012.jpg,masks/000105_012.png
000_book_0253,000,106,35.33,12,0,0.8881,633,152,682,565,7159.2295,7134.7295,7183.7295,-0.4336,0.6351,crops/000106_012.jpg,masks/000106_012.png
000_book_0253,000,107,35.67,12,0,0.8738,545,155,604,577,7160.2007,7130.7007,7189.7007,-0.2627,0.6358,crops/000107_012.jpg,masks/000107_012.png
000_book_0253,000,108,36.00,12,0,0.8508,463,194,532,610,7162.5345,7128.0345,7197.0345,-0.2191,0.6590,crops/000108_012.jpg,masks/000108_012.png
000_book_0253,000,109,36.33,12,0,0.8770,384,179,463,600,7166.5519,7127.0519,7206.0519,-0.2597,0.7154,crops/000109_012.jpg,masks/000109_012.png
000_book_0253,000,110,36.67,11,0,0.7801,297,175,380,587,7153.9779,7112.4779,7195.4779,-0.2615,0.7250,crops/000110_011.jpg,masks/000110_011.png
000_book_0253,000,111,37.00,8,0,0.7152,227,175,316,576,7154.8060,7110.3060,7199.3060,-0.2515,0.7321,crops/000111_008.jpg,masks/000111_008.png
000_book_0253,000,112,37.33,4,0,0.6898,172,213,259,572,7157.2216,7113.7216,7200.7216,-0.3336,0.7295,crops/000112_004.jpg,masks/000112_004.png
000_book_0254,000,110,36.67,12,0,0.8563,317,176,401,589,7174.4779,7132.4779,7216.4779,,0.7254,crops/000110_012.jpg,masks/000110_012.png
